# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  161       6.212478052278e-10       1.336718565366e-13      -5.932541672647e-12       0.000000000000e+00       2.893198741196e-12       5.418310127278e-13      -3.299949929984e-15 
  162       6.251932000751e-10       1.324598016781e-13      -5.899733833669e-12       0.000000000000e+00       2.841413389579e-12       5.340321772253e-13      -3.233276863225e-15 
  163       6.290986734583e-10       1.312107708818e-13      -5.863396092043e-12       0.000000000000e+00       2.790718449196e-12       5.263593997570e-13      -3.166842695669e-15 
  164       6.329631809846e-10       1.299270408215e-13      -5.823507345160e-12       0.000000000000e+00       2.741114969562e-12       5.188141983154e-13      -3.100682698996e-15 
  165       6.367856616150e-10       1.286109991489e-13      -5.780048466402e-12       0.000000000000e+00       2.692600937004e-12       5.113977290398e-13      -3.034831497767e-15 
  166       6.405650373739e-10       1.272651460133e-13      -5.733002344296e-12       0.000000000000e+00       2.645171207612e-12       5.041107777190e-13      -2.969323041638e-15 
  167       6.443002130594e-10       1.258920955824e-13      -5.682353921668e-12       0.000000000000e+00       2.598817440184e-12       4.969537512937e-13      -2.904190577568e-15 
  168       6.479900759531e-10       1.244945775624e-13      -5.628090234801e-12       0.000000000000e+00       2.553528029178e-12       4.899266693591e-13      -2.839466622029e-15 
  169       6.516334955294e-10       1.230754387182e-13      -5.570200452592e-12       0.000000000000e+00       2.509288037656e-12       4.830291556672e-13      -2.775182933217e-15 
  170       6.552293231663e-10       1.216376443935e-13      -5.508675915705e-12       0.000000000000e+00       2.466079130235e-12       4.762604296297e-13      -2.711370483263e-15 
  171       6.587763918544e-10       1.201842800316e-13      -5.443510175728e-12       0.000000000000e+00       2.423879506034e-12       4.696192978199e-13      -2.648059430440e-15 
  172       6.622735159072e-10       1.187185526951e-13      -5.374699034330e-12       0.000000000000e+00       2.382663831621e-12       4.631041454755e-13      -2.585279091377e-15 
  173       6.657194906710e-10       1.172437925865e-13      -5.302240582414e-12       0.000000000000e+00       2.342403173962e-12       4.567129280014e-13      -2.523057913264e-15 
  174       6.691130922344e-10       1.157634545685e-13      -5.226135239278e-12       0.000000000000e+00       2.303064933369e-12       4.504431624715e-13      -2.461423446069e-15 
  175       6.724530771386e-10       1.142811196839e-13      -5.146385791766e-12       0.000000000000e+00       2.264612776449e-12       4.442919191318e-13      -2.400402314740e-15 
  176       6.757381820871e-10       1.128004966765e-13      -5.062997433425e-12       0.000000000000e+00       2.227006569050e-12       4.382558129026e-13      -2.340020191422e-15 
  177       6.789671236554e-10       1.113254235107e-13      -4.975977803662e-12       0.000000000000e+00       2.190202309211e-12       4.323309948811e-13      -2.280301767664e-15 
  178       6.821385980009e-10       1.098598688922e-13      -4.885337026900e-12       0.000000000000e+00       2.154152060107e-12       4.265131438438e-13      -2.221270726629e-15 
  179       6.852512805731e-10       1.084079337882e-13      -4.791087751734e-12       0.000000000000e+00       2.118803883003e-12       4.207974577490e-13      -2.162949715304e-15 
  180       6.883039137504e-10       1.069737067428e-13      -4.693243845311e-12       0.000000000000e+00       2.084112242910e-12       4.151796571723e-13      -2.105355736310e-15 
  181       6.912955781478e-10       1.055608137874e-13      -4.591816278640e-12       0.000000000000e+00       2.050070290597e-12       4.096591025573e-13      -2.048485971761e-15 
  182       6.942254423680e-10       1.041728355899e-13      -4.486816988644e-12       0.000000000000e+00       2.016680023834e-12       4.042359090082e-13      -1.992330776580e-15 
  183       6.970926770457e-10       1.028134514186e-13      -4.378260227500e-12       0.000000000000e+00       1.983942016996e-12       3.989099518882e-13      -1.936878113296e-15 
  184       6.998964548815e-10       1.014864401244e-13      -4.266162596845e-12       0.000000000000e+00       1.951855392586e-12       3.936808620485e-13      -1.882113507380e-15 
  185       7.026359506752e-10       1.001956811227e-13      -4.150543081972e-12       0.000000000000e+00       1.920417792755e-12       3.885480210585e-13      -1.828020002592e-15 
  186       7.053103413599e-10       9.894515537445e-14      -4.031423086041e-12       0.000000000000e+00       1.889625350824e-12       3.835105564353e-13      -1.774578116310e-15 
  187       7.079188060354e-10       9.773894636871e-14      -3.908826464274e-12       0.000000000000e+00       1.859472662808e-12       3.785673368732e-13      -1.721765794879e-15 
  188       7.104605260023e-10       9.658124110393e-14      -3.782779558164e-12       0.000000000000e+00       1.829952758932e-12       3.737169674738e-13      -1.669558368945e-15 
  189       7.129346847953e-10       9.547633106991e-14      -3.653311229674e-12       0.000000000000e+00       1.801057075159e-12       3.689577849753e-13      -1.617928508796e-15 
  190       7.153404682172e-10       9.442861322948e-14      -3.520452895441e-12       0.000000000000e+00       1.772775424707e-12       3.642878529825e-13      -1.566846179699e-15 
  191       7.176770643726e-10       9.344259100032e-14      -3.384238560978e-12       0.000000000000e+00       1.745095969573e-12       3.597049571961e-13      -1.516278597245e-15 
  192       7.199436637015e-10       9.252287523670e-14      -3.244704854879e-12       0.000000000000e+00       1.718005192054e-12       3.552066006429e-13      -1.466190182683e-15 
  193       7.221394590131e-10       9.167418521124e-14      -3.101891063019e-12       0.000000000000e+00       1.691487866266e-12       3.507899989048e-13      -1.416542518259e-15 
  194       7.242636455194e-10       9.090134959668e-14      -2.955839162759e-12       0.000000000000e+00       1.665527029671e-12       3.464520753493e-13      -1.367294302560e-15 
  195       7.263154208694e-10       9.020930744767e-14      -2.806593857145e-12       0.000000000000e+00       1.640103954594e-12       3.421894563584e-13      -1.318401305851e-15 
  196       7.282939851819e-10       8.960310918248e-14      -2.654202609116e-12       0.000000000000e+00       1.615198119746e-12       3.379984665589e-13      -1.269816325412e-15 
  197       7.301985410801e-10       8.908791756484e-14      -2.498715675705e-12       0.000000000000e+00       1.590787181745e-12       3.338751240518e-13      -1.221489140882e-15 
  198       7.320282937250e-10       8.866900868561e-14      -2.340186142239e-12       0.000000000000e+00       1.566846946639e-12       3.298151356418e-13      -1.173366469593e-15 
  199       7.337824508490e-10       8.835177294463e-14      -2.178669956544e-12       0.000000000000e+00       1.543351341428e-12       3.258138920674e-13      -1.125391921916e-15 
  200       7.354602227897e-10       8.814171603244e-14      -2.014225963149e-12       0.000000000000e+00       1.520272385582e-12       3.218664632305e-13      -1.077505956594e-15 
  201       7.370608803510e-10       8.804419762147e-14      -1.846912885550e-12       0.000000000000e+00       1.497585672627e-12       3.179685276928e-13      -1.029659721576e-15 
  202       7.385839329220e-10       8.806362459712e-14      -1.676779961676e-12       0.000000000000e+00       1.475287310460e-12       3.141192450767e-13      -9.818577711557e-16 
  203       7.400289631612e-10       8.820420202451e-14      -1.503875704684e-12       0.000000000000e+00       1.453378137586e-12       3.103185798830e-13      -9.341183175864e-16 
  204       7.413955705158e-10       8.847019046469e-14      -1.328250919797e-12       0.000000000000e+00       1.431858309705e-12       3.065663836687e-13      -8.864596162488e-16 
  205       7.426833714266e-10       8.886590618119e-14      -1.149958729484e-12       0.000000000000e+00       1.410727287516e-12       3.028623930379e-13      -8.388999620263e-16 
  206       7.438919995327e-10       8.939572134658e-14      -9.690545986453e-13       0.000000000000e+00       1.389983824522e-12       2.992062276333e-13      -7.914576856840e-16 
  207       7.450211058758e-10       9.006406424903e-14      -7.855963597917e-13       0.000000000000e+00       1.369625954843e-12       2.955973881262e-13      -7.441511502470e-16 
  208       7.460703591050e-10       9.087541949887e-14      -5.996442382308e-13       0.000000000000e+00       1.349650981018e-12       2.920352542085e-13      -6.969987473779e-16 
  209       7.470394456816e-10       9.183432823515e-14      -4.112608772475e-13       0.000000000000e+00       1.330055461811e-12       2.885190825826e-13      -6.500188937558e-16 
  210       7.479280700834e-10       9.294538833220e-14      -2.205113632874e-13       0.000000000000e+00       1.310835200020e-12       2.850480049530e-13      -6.032300274540e-16 
  211       7.487359550096e-10       9.421325460619e-14      -2.746325113947e-14       0.000000000000e+00       1.291985230284e-12       2.816210260172e-13      -5.566506043186e-16 
  212       7.494628415852e-10       9.564263902169e-14       1.678134108812e-13       0.000000000000e+00       1.273499806886e-12       2.782370214562e-13      -5.102990943462e-16 
  213       7.501084895659e-10       9.723831089823e-14       3.652460557507e-13       0.000000000000e+00       1.255372391565e-12       2.748947359258e-13      -4.641939780625e-16 
  214       7.506726775426e-10       9.900509711687e-14       5.647595725539e-13       0.000000000000e+00       1.237595641319e-12       2.715927810475e-13      -4.183537429005e-16 
  215       7.511552031459e-10       1.009478823267e-13       7.662762813011e-13       0.000000000000e+00       1.220161396212e-12       2.683296333992e-13      -3.727968795785e-16 
  216       7.515558832508e-10       1.030716091516e-13       9.697159077460e-13       0.000000000000e+00       1.203060667182e-12       2.651036325063e-13      -3.275418784784e-16 
  217       7.518745541816e-10       1.053812783963e-13       1.174995558203e-12       0.000000000000e+00       1.186283623845e-12       2.619129788329e-13      -2.826072260238e-16 
  218       7.521110719161e-10       1.078819492538e-13       1.382029694362e-12       0.000000000000e+00       1.169819582306e-12       2.587557317720e-13      -2.380114010586e-16 
  219       7.522653122905e-10       1.105787395110e-13       1.590730108111e-12       0.000000000000e+00       1.153656992962e-12       2.556298076372e-13      -1.937728712246e-16 
  220       7.523371712040e-10       1.134768257558e-13       1.801005896349e-12       0.000000000000e+00       1.137783428310e-12       2.525329776532e-13      -1.499100893401e-16 
  221       7.523265648234e-10       1.165814435836e-13       2.012763435804e-12       0.000000000000e+00       1.122185570754e-12       2.494628659468e-13      -1.064414897782e-16 
  222       7.522334297876e-10       1.198978878037e-13       2.225906357850e-12       0.000000000000e+00       1.106849200411e-12       2.464169475378e-13      -6.338548484458e-17 
  223       7.520577234125e-10       1.234315126461e-13       2.440335523327e-12       0.000000000000e+00       1.091759182918e-12       2.433925463301e-13      -2.076046115610e-17 
  224       7.517994432743e-10       1.271873697427e-13       2.655954211685e-12       0.000000000000e+00       1.076902397789e-12       2.403874925209e-13       2.141792319463e-17 
  225       7.514586869351e-10       1.311690957861e-13       2.872684111244e-12       0.000000000000e+00       1.062276757919e-12       2.374021459481e-13       6.314503270223e-17 
  226       7.510355964538e-10       1.353799537445e-13       3.090450308399e-12       0.000000000000e+00       1.047882746449e-12       2.344374989597e-13       1.044195007237e-16 
  227       7.505303396022e-10       1.398231880058e-13       3.309176153016e-12       0.000000000000e+00       1.033720523190e-12       2.314945282537e-13       1.452405881926e-16 
  228       7.499431101150e-10       1.445020237219e-13       3.528783245664e-12       0.000000000000e+00       1.019789919427e-12       2.285741944384e-13       1.856081936672e-16 
  229       7.492741279414e-10       1.494196661527e-13       3.749191424847e-12       0.000000000000e+00       1.006090432727e-12       2.256774415942e-13       2.255228633794e-16 
  230       7.485236394954e-10       1.545793000101e-13       3.970318754239e-12       0.000000000000e+00       9.926212217472e-13       2.228051968338e-13       2.649858012827e-16 
  231       7.476919179067e-10       1.599840888021e-13       4.192081509910e-12       0.000000000000e+00       9.793811010439e-13       2.199583698635e-13       3.039988791012e-16 
  232       7.467792632712e-10       1.656371741772e-13       4.414394167566e-12       0.000000000000e+00       9.663685358796e-13       2.171378525444e-13       3.425646463778e-16 
  233       7.457860029023e-10       1.715416752683e-13       4.637169389777e-12       0.000000000000e+00       9.535816370315e-13       2.143445184530e-13       3.806863405229e-16 
  234       7.447124915813e-10       1.777006880370e-13       4.860318013209e-12       0.000000000000e+00       9.410181555989e-13       2.115792224422e-13       4.183678968627e-16 
  235       7.435591118081e-10       1.841172846173e-13       5.083749035859e-12       0.000000000000e+00       9.286754778118e-13       2.088428002026e-13       4.556139586876e-16 
  236       7.423262740523e-10       1.907945126602e-13       5.307369604285e-12       0.000000000000e+00       9.165506198385e-13       2.061360678232e-13       4.924298873011e-16 
  237       7.410144170037e-10       1.977353946777e-13       5.531085000839e-12       0.000000000000e+00       9.046402225936e-13       2.034598213523e-13       5.288217720679e-16 
  238       7.396240078232e-10       2.049429273867e-13       5.754798630901e-12       0.000000000000e+00       8.929405465463e-13       2.008148363588e-13       5.647964404627e-16 
  239       7.381555423934e-10       2.124200810533e-13       5.978412010109e-12       0.000000000000e+00       8.814474665278e-13       1.982018674929e-13       6.003614681184e-16 
  240       7.366095455696e-10       2.201697988368e-13       6.201824751592e-12       0.000000000000e+00       8.701564665399e-13       1.956216480471e-13       6.355251888748e-16 
  241       7.349865714305e-10       2.281949961342e-13       6.424934553203e-12       0.000000000000e+00       8.590626345627e-13       1.930748895174e-13       6.702967048270e-16 
  242       7.332872035289e-10       2.364985599236e-13       6.647637184752e-12       0.000000000000e+00       8.481606573623e-13       1.905622811639e-13       7.046858963739e-16 
  243       7.315120551425e-10       2.450833481092e-13       6.869826475236e-12       0.000000000000e+00       8.374448152994e-13       1.880844895720e-13       7.387034322669e-16 
  244       7.296617695245e-10       2.539521888645e-13       7.091394300074e-12       0.000000000000e+00       8.269089771367e-13       1.856421582134e-13       7.723607796580e-16 
  245       7.277370201550e-10       2.631078799773e-13       7.312230568336e-12       0.000000000000e+00       8.165465948473e-13       1.832359070072e-13       8.056702141487e-16 
  246       7.257385109908e-10       2.725531881932e-13       7.532223209980e-12       0.000000000000e+00       8.063506984224e-13       1.808663318804e-13       8.386448298381e-16 
  247       7.236669767170e-10       2.822908485598e-13       7.751258163081e-12       0.000000000000e+00       7.963138906795e-13       1.785340043292e-13       8.712985493717e-16 
  248       7.215231829974e-10       2.923235637712e-13       7.969219361064e-12       0.000000000000e+00       7.864283420701e-13       1.762394709802e-13       9.036461339898e-16 
  249       7.193079267253e-10       3.026540035116e-13       8.185988719935e-12       0.000000000000e+00       7.766857854880e-13       1.739832531507e-13       9.357031935761e-16 
