# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  914       2.274242285219e-10       3.716225399952e-12       7.592288997779e-12       1.325267526026e-14       8.497643429509e-15       2.344494845409e-15       1.969698183606e-16 
  915       2.258745241377e-10       3.755602341234e-12       7.586153282449e-12       1.324713330098e-14       8.462283023858e-15       2.321304498740e-15       1.989800517180e-16 
  916       2.243285335913e-10       3.794927368488e-12       7.576019457055e-12       1.324146615485e-14       8.427102952123e-15       2.298185637263e-15       2.009569166256e-16 
  917       2.227866813712e-10       3.834183913416e-12       7.561905987438e-12       1.323567760619e-14       8.392102116917e-15       2.275138162291e-15       2.029013150841e-16 
  918       2.212493952772e-10       3.873355269685e-12       7.543831669830e-12       1.322977147474e-14       8.357279397684e-15       2.252161967920e-15       2.048141586110e-16 
  919       2.197171064296e-10       3.912424592558e-12       7.521815631902e-12       1.322375161578e-14       8.322633650616e-15       2.229256940993e-15       2.066963682680e-16 
  920       2.181902492774e-10       3.951374898525e-12       7.495877333816e-12       1.321762192019e-14       8.288163708578e-15       2.206422961082e-15       2.085488746883e-16 
  921       2.166692616070e-10       3.990189064941e-12       7.466036569281e-12       1.321138631458e-14       8.253868381028e-15       2.183659900450e-15       2.103726181047e-16 
  922       2.151545845504e-10       4.028849829648e-12       7.432313466600e-12       1.320504876136e-14       8.219746453940e-15       2.160967624035e-15       2.121685483765e-16 
  923       2.136466625944e-10       4.067339790615e-12       7.394728489724e-12       1.319861325884e-14       8.185796689725e-15       2.138345989415e-15       2.139376250172e-16 
  924       2.121459435886e-10       4.105641405567e-12       7.353302439307e-12       1.319208384135e-14       8.152017827149e-15       2.115794846787e-15       2.156808172221e-16 
  925       2.106528787541e-10       4.143736991614e-12       7.308056453755e-12       1.318546457932e-14       8.118408581262e-15       2.093314038932e-15       2.173991038957e-16 
  926       2.091679226921e-10       4.181608724887e-12       7.259012010277e-12       1.317875957937e-14       8.084967643311e-15       2.070903401199e-15       2.190934736793e-16 
  927       2.076915333924e-10       4.219238640167e-12       7.206190925941e-12       1.317197298442e-14       8.051693680669e-15       2.048562761465e-15       2.207649249782e-16 
  928       2.062241722420e-10       4.256608630520e-12       7.149615358725e-12       1.316510897377e-14       8.018585336750e-15       2.026291940121e-15       2.224144659898e-16 
  929       2.047663040336e-10       4.293700446923e-12       7.089307808565e-12       1.315817176322e-14       7.985641230935e-15       2.004090750034e-15       2.240431147304e-16 
  930       2.033183969742e-10       4.330495697902e-12       7.025291118413e-12       1.315116560516e-14       7.952859958493e-15       1.981958996528e-15       2.256518990633e-16 
  931       2.018809226934e-10       4.366975849160e-12       6.957588475287e-12       1.314409478864e-14       7.920240090500e-15       1.959896477351e-15       2.272418567258e-16 
  932       2.004543562525e-10       4.403122223210e-12       6.886223411321e-12       1.313696363950e-14       7.887780173763e-15       1.937902982652e-15       2.288140353572e-16 
  933       1.990391761523e-10       4.438915999008e-12       6.811219804819e-12       1.312977652046e-14       7.855478730739e-15       1.915978294952e-15       2.303694925257e-16 
  934       1.976358134922e-10       4.474339880935e-12       6.732606822622e-12       1.312253762630e-14       7.823334431514e-15       1.894122302472e-15       2.319089869895e-16 
  935       1.962444985563e-10       4.509383135101e-12       6.650433829745e-12       1.311525036574e-14       7.791346612828e-15       1.872335341114e-15       2.334320471325e-16 
  936       1.948654118455e-10       4.544036631050e-12       6.564755714930e-12       1.310791797010e-14       7.759514767007e-15       1.850617857773e-15       2.349378880186e-16 
  937       1.934987347117e-10       4.578291179408e-12       6.475627972192e-12       1.310054369740e-14       7.727838370590e-15       1.828970297455e-15       2.364257188233e-16 
  938       1.921446493594e-10       4.612137531746e-12       6.383106702549e-12       1.309313083239e-14       7.696316884275e-15       1.807393103265e-15       2.378947428188e-16 
  939       1.908033388471e-10       4.645566380434e-12       6.287248615753e-12       1.308568268669e-14       7.664949752861e-15       1.785886716401e-15       2.393441573595e-16 
  940       1.894749870892e-10       4.678568358509e-12       6.188111032022e-12       1.307820259878e-14       7.633736405198e-15       1.764451576133e-15       2.407731538665e-16 
  941       1.881597788573e-10       4.711134039535e-12       6.085751883772e-12       1.307069393413e-14       7.602676254125e-15       1.743088119801e-15       2.421809178129e-16 
  942       1.868578997816e-10       4.743253937459e-12       5.980229717344e-12       1.306316008524e-14       7.571768696424e-15       1.721796782795e-15       2.435666287091e-16 
  943       1.855695363530e-10       4.774918506480e-12       5.871603694741e-12       1.305560447171e-14       7.541013112757e-15       1.700577998553e-15       2.449294600875e-16 
  944       1.842948759241e-10       4.806118140905e-12       5.759933595355e-12       1.304803054030e-14       7.510408867618e-15       1.679432198540e-15       2.462685794878e-16 
  945       1.830341067112e-10       4.836843175009e-12       5.645279817699e-12       1.304044176502e-14       7.479955309271e-15       1.658359812242e-15       2.475831484421e-16 
  946       1.817874177954e-10       4.867083882901e-12       5.527703381139e-12       1.303284164720e-14       7.449651769704e-15       1.637361267154e-15       2.488723224599e-16 
  947       1.805549991246e-10       4.896830478382e-12       5.407265927625e-12       1.302523371552e-14       7.419497564564e-15       1.616436988769e-15       2.501352510130e-16 
  948       1.793370415149e-10       4.926073114808e-12       5.284029723420e-12       1.301762152614e-14       7.389491993111e-15       1.595587400562e-15       2.513710775209e-16 
  949       1.781337366521e-10       4.954801884948e-12       5.158057660835e-12       1.301000866271e-14       7.359634338157e-15       1.574812923986e-15       2.525789393357e-16 
  950       1.769452770931e-10       4.983006820847e-12       5.029413259957e-12       1.300239873645e-14       7.329923866016e-15       1.554113978454e-15       2.537579677272e-16 
  951       1.757718562679e-10       5.010677893690e-12       4.898160670380e-12       1.299479538628e-14       7.300359826444e-15       1.533490981331e-15       2.549072878679e-16 
  952       1.746136684808e-10       5.037805013657e-12       4.764364672938e-12       1.298720227878e-14       7.270941452589e-15       1.512944347920e-15       2.560260188183e-16 
  953       1.734709089122e-10       5.064378029790e-12       4.628090681437e-12       1.297962310836e-14       7.241667960933e-15       1.492474491455e-15       2.571132735116e-16 
  954       1.723437736199e-10       5.090386729852e-12       4.489404744382e-12       1.297206159727e-14       7.212538551239e-15       1.472081823083e-15       2.581681587391e-16 
  955       1.712324595408e-10       5.115820840185e-12       4.348373546711e-12       1.296452149570e-14       7.183552406493e-15       1.451766751859e-15       2.591897751352e-16 
  956       1.701371644925e-10       5.140670025577e-12       4.205064411528e-12       1.295700658181e-14       7.154708692854e-15       1.431529684732e-15       2.601772171625e-16 
  957       1.690580871748e-10       5.164923889119e-12       4.059545301829e-12       1.294952066184e-14       7.126006559595e-15       1.411371026530e-15       2.611295730965e-16 
  958       1.679954271714e-10       5.188571972067e-12       3.911884822238e-12       1.294206757015e-14       7.097445139050e-15       1.391291179955e-15       2.620459250114e-16 
  959       1.669493849511e-10       5.211603753705e-12       3.762152220734e-12       1.293465116931e-14       7.069023546560e-15       1.371290545567e-15       2.629253487645e-16 
  960       1.659201618697e-10       5.234008651204e-12       3.610417390387e-12       1.292727535016e-14       7.040740880415e-15       1.351369521772e-15       2.637669139815e-16 
  961       1.649079601715e-10       5.255776019482e-12       3.456750871084e-12       1.291994403187e-14       7.012596221802e-15       1.331528504817e-15       2.645696840419e-16 
  962       1.639129829907e-10       5.276895151070e-12       3.301223851263e-12       1.291266116201e-14       6.984588634750e-15       1.311767888769e-15       2.653327160634e-16 
  963       1.629354343533e-10       5.297355275969e-12       3.143908169646e-12       1.290543071662e-14       6.956717166073e-15       1.292088065510e-15       2.660550608877e-16 
  964       1.619755191782e-10       5.317145561511e-12       2.984876316963e-12       1.289825670031e-14       6.928980845318e-15       1.272489424726e-15       2.667357630650e-16 
  965       1.610334432790e-10       5.336255112223e-12       2.824201437693e-12       1.289114314627e-14       6.901378684706e-15       1.252972353890e-15       2.673738608395e-16 
  966       1.601094133658e-10       5.354672969686e-12       2.661957331786e-12       1.288409411639e-14       6.873909679083e-15       1.233537238257e-15       2.679683861340e-16 
  967       1.592036370462e-10       5.372388112397e-12       2.498218456402e-12       1.287711370129e-14       6.846572805860e-15       1.214184460847e-15       2.685183645354e-16 
  968       1.583163228273e-10       5.389389455630e-12       2.333059927633e-12       1.287020602042e-14       6.819367024960e-15       1.194914402439e-15       2.690228152798e-16 
  969       1.574476801172e-10       5.405665851297e-12       2.166557522245e-12       1.286337522211e-14       6.792291278765e-15       1.175727441553e-15       2.694807512372e-16 
  970       1.565979192265e-10       5.421206087810e-12       1.998787679401e-12       1.285662548364e-14       6.765344492057e-15       1.156623954444e-15       2.698911788968e-16 
  971       1.557672513696e-10       5.435998889939e-12       1.829827502393e-12       1.284996101133e-14       6.738525571966e-15       1.137604315090e-15       2.702530983520e-16 
  972       1.549558886669e-10       5.450032918678e-12       1.659754760377e-12       1.284338604056e-14       6.711833407917e-15       1.118668895176e-15       2.705655032857e-16 
  973       1.541639975447e-10       5.463298823635e-12       1.488644925341e-12       1.283690435484e-14       6.685266997303e-15       1.099818497414e-15       2.708276916375e-16 
  974       1.533915581680e-10       5.475795434247e-12       1.316562230795e-12       1.283051783478e-14       6.658825824706e-15       1.081055662637e-15       2.710402027451e-16 
  975       1.526385029009e-10       5.487523661221e-12       1.143568482305e-12       1.282422788745e-14       6.632509488262e-15       1.062383382299e-15       2.712038942406e-16 
  976       1.519047627126e-10       5.498484452549e-12       9.697260114422e-13       1.281803592547e-14       6.606317574405e-15       1.043804666972e-15       2.713196326670e-16 
  977       1.511902671722e-10       5.508678793633e-12       7.950976771342e-13       1.281194336701e-14       6.580249657829e-15       1.025322546389e-15       2.713882935032e-16 
  978       1.504949444450e-10       5.518107707400e-12       6.197468670244e-13       1.280595163582e-14       6.554305301446e-15       1.006940069489e-15       2.714107611881e-16 
  979       1.498187212879e-10       5.526772254425e-12       4.437374988267e-13       1.280006216121e-14       6.528484056353e-15       9.886603044582e-16       2.713879291451e-16 
  980       1.491615230452e-10       5.534673533056e-12       2.671340216806e-13       1.279427637806e-14       6.502785461786e-15       9.704863387747e-16       2.713206998066e-16 
